slide,source,class,tag,filename,x,y,p_gland_virchow2,p_gland_uni2,p_gland_phikon-v2,p_gland_ensemble
S14-10234-2-3,hardvote,non-gland,boundary,S14-10234-2-3_x28160_y33280_bd.png,28160,33280,0.93698055,0.4848984,0.4426365,0.62150514
S14-10234-2-3,hardvote,non-gland,boundary,S14-10234-2-3_x121856_y55296_bd.png,121856,55296,0.94776917,0.46763566,0.44770175,0.6210355
S14-10234-2-3,hardvote,non-gland,boundary,S14-10234-2-3_x70144_y26112_bd.png,70144,26112,0.97324073,0.39041775,0.4855997,0.6164194
S14-10234-2-3,hardvote,non-gland,boundary,S14-10234-2-3_x63488_y24576_bd.png,63488,24576,0.96323055,0.4175609,0.46329248,0.61469465
S14-10234-2-3,hardvote,non-gland,boundary,S14-10234-2-3_x61952_y38912_bd.png,61952,38912,0.9697854,0.39280257,0.4803568,0.6143149
S14-10234-2-3,hardvote,non-gland,boundary,S14-10234-2-3_x71680_y36864_bd.png,71680,36864,0.9091032,0.4929204,0.4402286,0.61408406
S14-10234-2-3,hardvote,non-gland,boundary,S14-10234-2-3_x43520_y39424_bd.png,43520,39424,0.97754294,0.4417934,0.42143276,0.6135897
S14-10234-2-3,hardvote,non-gland,boundary,S14-10234-2-3_x113152_y34304_bd.png,113152,34304,0.46198753,0.45048025,0.9238675,0.61211175
S14-10234-2-3,hardvote,non-gland,boundary,S14-10234-2-3_x22016_y40448_bd.png,22016,40448,0.94815457,0.4637478,0.4205996,0.610834
S14-10234-2-3,hardvote,non-gland,boundary,S14-10234-2-3_x65536_y20480_bd.png,65536,20480,0.876423,0.48297775,0.47183162,0.61041075
S14-10234-2-3,hardvote,non-gland,boundary,S14-10234-2-3_x53248_y39424_bd.png,53248,39424,0.9314625,0.43266258,0.46423358,0.6094529
S14-10234-2-3,hardvote,non-gland,boundary,S14-10234-2-3_x101888_y47104_bd.png,101888,47104,0.9219218,0.41525447,0.4895035,0.6088933
S14-10234-2-3,hardvote,non-gland,boundary,S14-10234-2-3_x58880_y26112_bd.png,58880,26112,0.9348725,0.42217705,0.46857783,0.6085425
S14-10234-2-3,hardvote,non-gland,boundary,S14-10234-2-3_x67584_y16896_bd.png,67584,16896,0.87768656,0.47487468,0.47122324,0.60792816
S14-10234-2-3,hardvote,non-gland,boundary,S14-10234-2-3_x61440_y38912_bd.png,61440,38912,0.97046465,0.46198753,0.3851434,0.6058652
S14-10234-2-3,hardvote,non-gland,boundary,S14-10234-2-3_x26624_y39424_bd.png,26624,39424,0.9877587,0.4438415,0.38502777,0.60554266
S14-10234-2-3,hardvote,non-gland,boundary,S14-10234-2-3_x60416_y38912_bd.png,60416,38912,0.99509466,0.39606816,0.41964796,0.6036036
S14-10234-2-3,hardvote,non-gland,boundary,S14-10234-2-3_x97280_y15872_bd.png,97280,15872,0.9142907,0.49853513,0.3975875,0.6034711
S14-10234-2-3,hardvote,non-gland,boundary,S14-10234-2-3_x58880_y20992_bd.png,58880,20992,0.9092645,0.45762146,0.43902567,0.6019705
S14-10234-2-3,hardvote,non-gland,boundary,S14-10234-2-3_x64000_y32256_bd.png,64000,32256,0.96267307,0.40639073,0.43554136,0.6015351
S14-10234-2-3,hardvote,non-gland,boundary,S14-10234-2-3_x91648_y25088_bd.png,91648,25088,0.8940517,0.4606983,0.4397473,0.59816575
S14-10234-2-3,hardvote,non-gland,boundary,S14-10234-2-3_x87040_y9216_bd.png,87040,9216,0.93439513,0.42823339,0.4310752,0.5979012
S14-10234-2-3,hardvote,non-gland,boundary,S14-10234-2-3_x33280_y33792_bd.png,33280,33792,0.48535576,0.3762506,0.92788786,0.5964981
S14-10234-2-3,hardvote,non-gland,boundary,S14-10234-2-3_x25088_y40960_bd.png,25088,40960,0.8171736,0.47901624,0.49157798,0.5959226
S14-10234-2-3,hardvote,non-gland,boundary,S14-10234-2-3_x118784_y56832_bd.png,118784,56832,0.97838473,0.4101655,0.39864054,0.59573025
S14-10234-2-3,hardvote,non-gland,boundary,S14-10234-2-3_x94208_y14336_bd.png,94208,14336,0.45907614,0.39420095,0.9314625,0.5949132
S14-10234-2-3,hardvote,non-gland,boundary,S14-10234-2-3_x85504_y27136_bd.png,85504,27136,0.43854475,0.45544082,0.8899121,0.59463257
S14-10234-2-3,hardvote,non-gland,boundary,S14-10234-2-3_x104448_y35840_bd.png,104448,35840,0.39047584,0.4545932,0.938576,0.59454834
S14-10234-2-3,hardvote,non-gland,boundary,S14-10234-2-3_x33280_y39424_bd.png,33280,39424,0.48535576,0.42883128,0.86522406,0.593137
S14-10234-2-3,hardvote,non-gland,boundary,S14-10234-2-3_x40448_y26624_bd.png,40448,26624,0.46879065,0.38006842,0.93045825,0.5931058
S14-10234-2-3,hardvote,non-gland,boundary,S14-10234-2-3_x66560_y22016_bd.png,66560,22016,0.9518632,0.48121002,0.3393075,0.5907936
S14-10234-2-3,hardvote,non-gland,boundary,S14-10234-2-3_x105472_y19968_bd.png,105472,19968,0.9785493,0.30528295,0.48675847,0.5901969
S14-10234-2-3,hardvote,non-gland,boundary,S14-10234-2-3_x69120_y30208_bd.png,69120,30208,0.8059378,0.46806115,0.49548352,0.5898275
S14-10234-2-3,hardvote,non-gland,boundary,S14-10234-2-3_x40960_y23552_bd.png,40960,23552,0.80193585,0.46587348,0.49734497,0.5883848
S14-10234-2-3,hardvote,non-gland,boundary,S14-10234-2-3_x28672_y38912_bd.png,28672,38912,0.9001793,0.48352647,0.38098922,0.5882317
S14-10234-2-3,hardvote,non-gland,boundary,S14-10234-2-3_x60928_y38912_bd.png,60928,38912,0.8244619,0.4583487,0.48026535,0.58769196
S14-10234-2-3,hardvote,non-gland,boundary,S14-10234-2-3_x105984_y44544_bd.png,105984,44544,0.938124,0.34532604,0.47645786,0.58663595
S14-10234-2-3,hardvote,non-gland,boundary,S14-10234-2-3_x115200_y40960_bd.png,115200,40960,0.9213576,0.40662634,0.43038678,0.5861235
S14-10234-2-3,hardvote,non-gland,boundary,S14-10234-2-3_x49152_y28160_bd.png,49152,28160,0.45762146,0.4527779,0.8413048,0.58390135
S14-10234-2-3,hardvote,non-gland,boundary,S14-10234-2-3_x21504_y47104_bd.png,21504,47104,0.81227237,0.47050852,0.46806115,0.58361405
S14-1069-1-6,virchow2,gland,high_conf,S14-1069-1-6_x19456_y34304_hi.png,19456,34304,0.9999008,0.95362175,0.9284088,0.96064377
S14-1069-1-6,virchow2,gland,high_conf,S14-1069-1-6_x68096_y24576_hi.png,68096,24576,0.99970406,0.99580115,0.9600627,0.98518926
S14-1069-1-6,virchow2,gland,high_conf,S14-1069-1-6_x20992_y37376_hi.png,20992,37376,0.99961406,0.9785493,0.9656413,0.9812682
S14-1069-1-6,virchow2,gland,high_conf,S14-1069-1-6_x39424_y30720_hi.png,39424,30720,0.99955577,0.9190633,0.78858316,0.9024008
S14-1069-1-6,virchow2,gland,high_conf,S14-1069-1-6_x39424_y28672_hi.png,39424,28672,0.9995122,0.97754294,0.9539661,0.9770071
S14-1069-1-6,virchow2,gland,high_conf,S14-1069-1-6_x20480_y33280_hi.png,20480,33280,0.99948066,0.966156,0.96182173,0.9758195
S14-1069-1-6,virchow2,gland,high_conf,S14-1069-1-6_x38912_y30208_hi.png,38912,30208,0.99939287,0.920218,0.7620701,0.89389366
S14-1069-1-6,virchow2,gland,high_conf,S14-1069-1-6_x39936_y29184_hi.png,39936,29184,0.99938333,0.8474635,0.8272706,0.8913725
S14-1069-1-6,virchow2,gland,high_conf,S14-1069-1-6_x20992_y33280_hi.png,20992,33280,0.9992679,0.8499712,0.94699025,0.93207645
S14-1069-1-6,virchow2,gland,high_conf,S14-1069-1-6_x56320_y29696_hi.png,56320,29696,0.9990452,0.79438496,0.4855997,0.75967664
S14-1069-1-6,virchow2,gland,high_conf,S14-1069-1-6_x19456_y36352_hi.png,19456,36352,0.9989183,0.98677725,0.94122344,0.97563964
S14-1069-1-6,virchow2,gland,high_conf,S14-1069-1-6_x71168_y27648_hi.png,71168,27648,0.99886644,0.93674946,0.8774768,0.9376976
S14-1069-1-6,virchow2,gland,high_conf,S14-1069-1-6_x22528_y36864_hi.png,22528,36864,0.99877447,0.8548847,0.6475754,0.8337448
S14-1069-1-6,virchow2,gland,high_conf,S14-1069-1-6_x41472_y29184_hi.png,41472,29184,0.99869555,0.9284088,0.8050198,0.910708
S14-1069-1-6,virchow2,gland,high_conf,S14-1069-1-6_x49152_y27648_hi.png,49152,27648,0.9986541,0.99155444,0.9825575,0.99092203
S14-1069-1-6,virchow2,gland,high_conf,S14-1069-1-6_x21504_y34304_hi.png,21504,34304,0.99847525,0.94966936,0.8365546,0.9282331
S14-1069-1-6,virchow2,gland,high_conf,S14-1069-1-6_x56832_y29184_hi.png,56832,29184,0.99837697,0.6897238,0.38133475,0.6898119
S14-1069-1-6,virchow2,gland,high_conf,S14-1069-1-6_x19456_y33792_hi.png,19456,33792,0.9983516,0.9433476,0.89143354,0.9443776
S14-1069-1-6,virchow2,gland,high_conf,S14-1069-1-6_x70144_y23040_hi.png,70144,23040,0.99827254,0.9883128,0.9834705,0.9900186
S14-1069-1-6,virchow2,gland,high_conf,S14-1069-1-6_x43008_y26112_hi.png,43008,26112,0.99824536,0.9918121,0.9678993,0.9859856
S14-1069-1-6,virchow2,gland,high_conf,S14-1069-1-6_x40960_y29184_hi.png,40960,29184,0.99818975,0.97462875,0.607896,0.86023813
S14-1069-1-6,virchow2,gland,high_conf,S14-1069-1-6_x60416_y39424_hi.png,60416,39424,0.998103,0.95695716,0.76559335,0.9068845
S14-1069-1-6,virchow2,gland,high_conf,S14-1069-1-6_x39424_y29184_hi.png,39424,29184,0.99804294,0.950411,0.81582016,0.9214247
S14-1069-1-6,virchow2,gland,high_conf,S14-1069-1-6_x39936_y30720_hi.png,39936,30720,0.99804294,0.8344069,0.7592254,0.8638918
S14-1069-1-6,virchow2,gland,high_conf,S14-1069-1-6_x57344_y37888_hi.png,57344,37888,0.997981,0.8778961,0.7745834,0.8834868
S14-1069-1-6,virchow2,gland,high_conf,S14-1069-1-6_x56832_y37888_hi.png,56832,37888,0.99788433,0.81757444,0.7718435,0.8624341
S14-1069-1-6,virchow2,gland,high_conf,S14-1069-1-6_x31232_y32256_hi.png,31232,32256,0.9978173,0.9736447,0.91117966,0.9608806
S14-1069-1-6,virchow2,gland,high_conf,S14-1069-1-6_x51200_y29184_hi.png,51200,29184,0.9978173,0.994615,0.94776917,0.9800672
S14-1069-1-6,virchow2,gland,high_conf,S14-1069-1-6_x74240_y18944_hi.png,74240,18944,0.9978173,0.9433476,0.6531269,0.8647639
S14-1069-1-6,virchow2,gland,high_conf,S14-1069-1-6_x64512_y31232_hi.png,64512,31232,0.9977482,0.9832145,0.93581736,0.97226
S14-1069-1-6,virchow2,gland,high_conf,S14-1069-1-6_x92160_y27136_hi.png,92160,27136,0.9977482,0.81167597,0.79182106,0.8670817
S14-1069-1-6,virchow2,gland,high_conf,S14-1069-1-6_x58368_y24576_hi.png,58368,24576,0.9976404,0.78032786,0.35857764,0.712182
S14-1069-1-6,virchow2,gland,high_conf,S14-1069-1-6_x100352_y29184_hi.png,100352,29184,0.9974885,0.5873515,0.66323286,0.74935764
S14-1069-1-6,virchow2,gland,high_conf,S14-1069-1-6_x79360_y21504_hi.png,79360,21504,0.9974885,0.68846846,0.6838419,0.78993297
S14-1069-1-6,virchow2,gland,high_conf,S14-1069-1-6_x56320_y37888_hi.png,56320,37888,0.9974885,0.92468774,0.8723474,0.9315079
S14-1069-1-6,virchow2,gland,high_conf,S14-1069-1-6_x36864_y29696_hi.png,36864,29696,0.9974491,0.983343,0.722527,0.90110636
S14-1069-1-6,virchow2,gland,high_conf,S14-1069-1-6_x40448_y29184_hi.png,40448,29184,0.9974491,0.9437636,0.68510735,0.87543994
S14-1069-1-6,virchow2,gland,high_conf,S14-1069-1-6_x56832_y37376_hi.png,56832,37376,0.99732697,0.8449215,0.6930576,0.845102
S14-1069-1-6,virchow2,gland,high_conf,S14-1069-1-6_x44544_y31232_hi.png,44544,31232,0.99732697,0.8056322,0.49827576,0.76707834
S14-1069-1-6,virchow2,gland,high_conf,S14-1069-1-6_x20480_y32768_hi.png,20480,32768,0.99724233,0.6119039,0.7061904,0.7717789
S14-1069-1-6,virchow2,gland,high_conf,S14-1069-1-6_x75776_y20480_hi.png,75776,20480,0.99711037,0.90295243,0.83867973,0.9129142
S14-1069-1-6,virchow2,gland,high_conf,S14-1069-1-6_x92672_y27136_hi.png,92672,27136,0.997065,0.9026096,0.87621135,0.92529535
S14-1069-1-6,virchow2,gland,high_conf,S14-1069-1-6_x20480_y33792_hi.png,20480,33792,0.997065,0.82893884,0.81699115,0.8809983
S14-1069-1-6,virchow2,gland,high_conf,S14-1069-1-6_x66560_y14848_hi.png,66560,14848,0.997065,0.95791227,0.83169055,0.9288893
S14-1069-1-6,virchow2,gland,high_conf,S14-1069-1-6_x9728_y30208_hi.png,9728,30208,0.99701905,0.9222025,0.73753643,0.885586
S14-1069-1-6,virchow2,gland,high_conf,S14-1069-1-6_x38912_y29696_hi.png,38912,29696,0.9969722,0.89256257,0.52354217,0.80435896
S14-1069-1-6,virchow2,gland,high_conf,S14-1069-1-6_x64512_y27136_hi.png,64512,27136,0.9967775,0.8250265,0.7076068,0.84313697
S14-1069-1-6,virchow2,gland,high_conf,S14-1069-1-6_x74752_y15360_hi.png,74752,15360,0.9967775,0.8895289,0.83548355,0.9072633
S14-1069-1-6,virchow2,gland,high_conf,S14-1069-1-6_x54272_y36352_hi.png,54272,36352,0.9967775,0.8484707,0.78727776,0.87750864
S14-1069-1-6,virchow2,gland,high_conf,S14-1069-1-6_x30208_y44544_hi.png,30208,44544,0.99664956,0.8474635,0.8969756,0.9136962
S14-1069-1-6,virchow2,gland,boundary,S14-1069-1-6_x30208_y28672_bd.png,30208,28672,0.5004883,0.16995624,0.7577944,0.4760796
S14-1069-1-6,virchow2,gland,boundary,S14-1069-1-6_x26112_y30208_bd.png,26112,30208,0.5004883,0.8489722,0.40898472,0.58614844
S14-1069-1-6,virchow2,gland,boundary,S14-1069-1-6_x27136_y34816_bd.png,27136,34816,0.5024414,0.33884242,0.46150216,0.434262
S14-1069-1-6,virchow2,gland,boundary,S14-1069-1-6_x57344_y26624_bd.png,57344,26624,0.5024414,0.49804688,0.092032865,0.36417374
S14-1069-1-6,virchow2,gland,boundary,S14-1069-1-6_x68096_y26624_bd.png,68096,26624,0.5029296,0.38769034,0.3551037,0.41524124
S14-1069-1-6,virchow2,gland,boundary,S14-1069-1-6_x96256_y34304_bd.png,96256,34304,0.5034179,0.22850063,0.64332926,0.45841596
S14-1069-1-6,virchow2,gland,boundary,S14-1069-1-6_x37888_y27648_bd.png,37888,27648,0.5034179,0.09877259,0.2712517,0.29114738
S14-1069-1-6,virchow2,gland,boundary,S14-1069-1-6_x95232_y35840_bd.png,95232,35840,0.50366205,0.6095242,0.54685915,0.5533485
S14-1069-1-6,virchow2,gland,boundary,S14-1069-1-6_x23040_y30720_bd.png,23040,30720,0.5039062,0.78464925,0.8929365,0.727164
S14-1069-1-6,virchow2,gland,boundary,S14-1069-1-6_x68608_y15872_bd.png,68608,15872,0.5039062,0.6744794,0.9678993,0.71542835
S14-1069-1-6,virchow2,gland,boundary,S14-1069-1-6_x11776_y35328_bd.png,11776,35328,0.5043944,0.3643251,0.48166716,0.45012888
S14-1069-1-6,virchow2,gland,boundary,S14-1069-1-6_x52224_y28160_bd.png,52224,28160,0.5043944,0.36330798,0.19806418,0.3552555
S14-1069-1-6,virchow2,gland,boundary,S14-1069-1-6_x84480_y32256_bd.png,84480,32256,0.50488263,0.37396154,0.59690315,0.4919158
S14-1069-1-6,virchow2,gland,boundary,S14-1069-1-6_x23040_y36352_bd.png,23040,36352,0.5051268,0.83761996,0.45756087,0.60010254
S14-1069-1-6,virchow2,gland,boundary,S14-1069-1-6_x43520_y30208_bd.png,43520,30208,0.5053709,0.5281988,0.33545968,0.45634314
S14-1069-1-6,virchow2,gland,boundary,S14-1069-1-6_x27648_y26624_bd.png,27648,26624,0.50585914,0.11596071,0.08035747,0.23405911
S14-1069-1-6,virchow2,gland,boundary,S14-1069-1-6_x53248_y37888_bd.png,53248,37888,0.50585914,0.30694237,0.39981166,0.40420437
S14-1069-1-6,virchow2,gland,boundary,S14-1069-1-6_x24064_y26624_bd.png,24064,26624,0.50659144,0.08035747,0.0963651,0.22777134
S14-1069-1-6,virchow2,gland,boundary,S14-1069-1-6_x11776_y28160_bd.png,11776,28160,0.50659144,0.5080559,0.54274213,0.5191298
S14-1069-1-6,virchow2,gland,boundary,S14-1069-1-6_x41472_y41984_bd.png,41472,41984,0.5068355,0.33589524,0.54722214,0.46331763
S14-1069-1-6,virchow2,gland,boundary,S14-1069-1-6_x27136_y36864_bd.png,27136,36864,0.5073237,0.4786507,0.50640833,0.49746093
S14-1069-1-6,virchow2,gland,boundary,S14-1069-1-6_x30720_y45056_bd.png,30720,45056,0.50781184,0.5304798,0.6951311,0.5778076
S14-1069-1-6,virchow2,gland,boundary,S14-1069-1-6_x60928_y36352_bd.png,60928,36352,0.50878817,0.14414886,0.3508661,0.33460104
S14-1069-1-6,virchow2,gland,boundary,S14-1069-1-6_x32256_y52224_bd.png,32256,52224,0.50878817,0.24328268,0.44251603,0.39819562
S14-1069-1-6,virchow2,gland,boundary,S14-1069-1-6_x25088_y29184_bd.png,25088,29184,0.50878817,0.2991052,0.4148988,0.4075974
S14-1069-1-6,virchow2,gland,boundary,S14-1069-1-6_x50176_y27136_bd.png,50176,27136,0.5095203,0.3019792,0.30445513,0.37198487
S14-1069-1-6,virchow2,gland,boundary,S14-1069-1-6_x90624_y32768_bd.png,90624,32768,0.5097644,0.3415825,0.50418085,0.45184255
S14-1069-1-6,virchow2,gland,boundary,S14-1069-1-6_x68608_y45568_bd.png,68608,45568,0.5097644,0.4325427,0.43062615,0.45764443
S14-1069-1-6,virchow2,gland,boundary,S14-1069-1-6_x56320_y34304_bd.png,56320,34304,0.5097644,0.39548433,0.49185252,0.4657004
S14-1069-1-6,virchow2,gland,boundary,S14-1069-1-6_x85504_y10240_bd.png,85504,10240,0.5097644,0.51415634,0.8198933,0.6146047
S14-1069-1-6,virchow2,gland,boundary,S14-1069-1-6_x49664_y30208_bd.png,49664,30208,0.5102525,0.38202617,0.65885663,0.5170451
S14-1069-1-6,virchow2,gland,boundary,S14-1069-1-6_x89088_y32256_bd.png,89088,32256,0.5107405,0.21667379,0.6104535,0.4459559
S14-1069-1-6,virchow2,gland,boundary,S14-1069-1-6_x95744_y30720_bd.png,95744,30720,0.5112286,0.37627926,0.51708317,0.46819702
S14-1069-1-6,virchow2,gland,boundary,S14-1069-1-6_x79872_y37888_bd.png,79872,37888,0.5114726,0.31320965,0.37090874,0.39853033
S14-1069-1-6,virchow2,gland,boundary,S14-1069-1-6_x34304_y30208_bd.png,34304,30208,0.5117166,0.73791426,0.66671383,0.6387816
S14-1069-1-6,virchow2,gland,boundary,S14-1069-1-6_x73728_y28160_bd.png,73728,28160,0.5117166,0.43056634,0.24006122,0.39411473
S14-1069-1-6,virchow2,gland,boundary,S14-1069-1-6_x29184_y30208_bd.png,29184,30208,0.5122046,0.91367656,0.4012185,0.6090332
S14-1069-1-6,virchow2,gland,boundary,S14-1069-1-6_x32768_y35328_bd.png,32768,35328,0.5124486,0.2693256,0.3306873,0.37082052
S14-1069-1-6,virchow2,gland,boundary,S14-1069-1-6_x97280_y20480_bd.png,97280,20480,0.5126926,0.6804541,0.46292827,0.552025
S14-1069-1-6,virchow2,gland,boundary,S14-1069-1-6_x27136_y41984_bd.png,27136,41984,0.5126926,0.40098387,0.2893717,0.40101603
S14-1069-1-6,virchow2,gland,boundary,S14-1069-1-6_x58368_y16896_bd.png,58368,16896,0.5126926,0.70801073,0.8976953,0.7061329
S14-1069-1-6,virchow2,gland,boundary,S14-1069-1-6_x47616_y30208_bd.png,47616,30208,0.51318055,0.6517983,0.42214724,0.52904207
S14-1069-1-6,virchow2,gland,boundary,S14-1069-1-6_x49152_y45056_bd.png,49152,45056,0.5136685,0.10818895,0.4662684,0.3627086
S14-1069-1-6,virchow2,gland,boundary,S14-1069-1-6_x25600_y41984_bd.png,25600,41984,0.51375234,0.41300356,0.6153191,0.514025
S14-1069-1-6,virchow2,gland,boundary,S14-1069-1-6_x12288_y32256_bd.png,12288,32256,0.51391244,0.6387226,0.54570943,0.56611484
S14-1069-1-6,virchow2,gland,boundary,S14-1069-1-6_x32256_y29696_bd.png,32256,29696,0.51464427,0.2247353,0.20497774,0.31478578
S14-1069-1-6,virchow2,gland,boundary,S14-1069-1-6_x31744_y26112_bd.png,31744,26112,0.5147967,0.10594828,0.063714996,0.2281533
S14-1069-1-6,virchow2,gland,boundary,S14-1069-1-6_x61952_y38912_bd.png,61952,38912,0.5151321,0.27048025,0.23792991,0.34118077
S14-1069-1-6,virchow2,gland,boundary,S14-1069-1-6_x73216_y28160_bd.png,73216,28160,0.5152541,0.2351084,0.055005282,0.26845595
S14-1069-1-6,virchow2,gland,boundary,S14-1069-1-6_x41472_y33792_bd.png,41472,33792,0.51561993,0.39163858,0.24006122,0.38243994
S14-1069-1-6,virchow2,non-gland,high_conf,S14-1069-1-6_x65536_y33280_hi.png,65536,33280,5.1442214e-05,0.0013250224,0.0014550628,0.0009438425
S14-1069-1-6,virchow2,non-gland,high_conf,S14-1069-1-6_x63488_y33792_hi.png,63488,33792,0.00026530237,0.0025114636,0.0074606435,0.00341247
S14-1069-1-6,virchow2,non-gland,high_conf,S14-1069-1-6_x66048_y33280_hi.png,66048,33280,0.0003406293,0.005554925,0.010169658,0.005355071
S14-1069-1-6,virchow2,non-gland,high_conf,S14-1069-1-6_x20992_y43008_hi.png,20992,43008,0.0003859661,0.008577485,0.023330769,0.01076474
S14-1069-1-6,virchow2,non-gland,high_conf,S14-1069-1-6_x67584_y31232_hi.png,67584,31232,0.0006563728,0.0065897712,0.0067975316,0.0046812254
S14-1069-1-6,virchow2,non-gland,high_conf,S14-1069-1-6_x16384_y39936_hi.png,16384,39936,0.0007321813,0.00091105123,0.11961366,0.040418964
S14-1069-1-6,virchow2,non-gland,high_conf,S14-1069-1-6_x25088_y28672_hi.png,25088,28672,0.0007321813,0.0012843083,0.0111580305,0.004391507
S14-1069-1-6,virchow2,non-gland,high_conf,S14-1069-1-6_x25088_y28160_hi.png,25088,28160,0.0008693674,0.009708477,0.04885778,0.019811874
S14-1069-1-6,virchow2,non-gland,high_conf,S14-1069-1-6_x67072_y31744_hi.png,67072,31744,0.0010005045,0.01883313,0.021450732,0.013761456
S14-1069-1-6,virchow2,non-gland,high_conf,S14-1069-1-6_x25600_y28672_hi.png,25600,28672,0.0010987311,0.001016244,0.023153411,0.008422796
S14-1069-1-6,virchow2,non-gland,high_conf,S14-1069-1-6_x16896_y33792_hi.png,16896,33792,0.0012448434,0.141756,0.45199162,0.19833082
S14-1069-1-6,virchow2,non-gland,high_conf,S14-1069-1-6_x65024_y33792_hi.png,65024,33792,0.0012448434,0.018546565,0.008985428,0.009592279
S14-1069-1-6,virchow2,non-gland,high_conf,S14-1069-1-6_x13824_y37888_hi.png,13824,37888,0.001264422,0.086323485,0.085709274,0.057765726
S14-1069-1-6,virchow2,non-gland,high_conf,S14-1069-1-6_x19968_y42496_hi.png,19968,42496,0.0014325366,0.02479816,0.03308598,0.019772226
S14-1069-1-6,virchow2,non-gland,high_conf,S14-1069-1-6_x52224_y33280_hi.png,52224,33280,0.0016484831,0.023153411,0.04054074,0.021780878
S14-1069-1-6,virchow2,non-gland,high_conf,S14-1069-1-6_x66560_y32256_hi.png,66560,32256,0.0016743995,0.0025909792,0.005139611,0.0031349966
S14-1069-1-6,virchow2,non-gland,high_conf,S14-1069-1-6_x17408_y40448_hi.png,17408,40448,0.0018102109,0.014281934,0.07696084,0.031017661
S14-1069-1-6,virchow2,non-gland,high_conf,S14-1069-1-6_x19968_y43008_hi.png,19968,43008,0.0018386653,0.0042646346,0.026556574,0.010886624
S14-1069-1-6,virchow2,non-gland,high_conf,S14-1069-1-6_x64512_y33792_hi.png,64512,33792,0.0019267347,0.008711384,0.009268013,0.006635377
S14-1069-1-6,virchow2,non-gland,high_conf,S14-1069-1-6_x66560_y32768_hi.png,66560,32768,0.0022872274,0.028436035,0.035144847,0.021956036
S14-1069-1-6,virchow2,non-gland,high_conf,S14-1069-1-6_x63488_y33280_hi.png,63488,33280,0.0022872274,0.008577485,0.012624949,0.007829887
S14-1069-1-6,virchow2,non-gland,high_conf,S14-1069-1-6_x67072_y31232_hi.png,67072,31232,0.0023967307,0.0057302467,0.0024726233,0.0035332004
S14-1069-1-6,virchow2,non-gland,high_conf,S14-1069-1-6_x16896_y39936_hi.png,16896,39936,0.002434382,0.0020507434,0.031858858,0.012114662
S14-1069-1-6,virchow2,non-gland,high_conf,S14-1069-1-6_x25600_y28160_hi.png,25600,28160,0.0025509123,0.008315779,0.043691058,0.018185915
S14-1069-1-6,virchow2,non-gland,high_conf,S14-1069-1-6_x22528_y27648_hi.png,22528,27648,0.002673006,0.028436035,0.043691058,0.024933366
S14-1069-1-6,virchow2,non-gland,high_conf,S14-1069-1-6_x35328_y32768_hi.png,35328,32768,0.0028449094,0.009268013,0.026759284,0.012957402
S14-1069-1-6,virchow2,non-gland,high_conf,S14-1069-1-6_x19456_y42496_hi.png,19456,42496,0.0030278354,0.044348583,0.14033625,0.06257089
S14-1069-1-6,virchow2,non-gland,high_conf,S14-1069-1-6_x40448_y32768_hi.png,40448,32768,0.0030278354,0.013428255,0.058345836,0.024933973
S14-1069-1-6,virchow2,non-gland,high_conf,S14-1069-1-6_x17408_y32256_hi.png,17408,32256,0.0030753699,0.011687257,0.10594828,0.04023697
S14-1069-1-6,virchow2,non-gland,high_conf,S14-1069-1-6_x17408_y33792_hi.png,17408,33792,0.0031236487,0.07316472,0.3115316,0.12927333
S14-1069-1-6,virchow2,non-gland,high_conf,S14-1069-1-6_x68608_y29696_hi.png,68608,29696,0.0031236487,0.009708477,0.054198727,0.022343619
S14-1069-1-6,virchow2,non-gland,high_conf,S14-1069-1-6_x62976_y33280_hi.png,62976,33280,0.003324437,0.04304285,0.02350945,0.023292245
S14-1069-1-6,virchow2,non-gland,high_conf,S14-1069-1-6_x20480_y41984_hi.png,20480,41984,0.003324437,0.0060035954,0.0960255,0.035117842
S14-1069-1-6,virchow2,non-gland,high_conf,S14-1069-1-6_x21504_y40448_hi.png,21504,40448,0.0039454065,0.0946777,0.08210663,0.06024325
S14-1069-1-6,virchow2,non-gland,high_conf,S14-1069-1-6_x64000_y33280_hi.png,64000,33280,0.0039454065,0.044018652,0.035678554,0.027880872
S14-1069-1-6,virchow2,non-gland,high_conf,S14-1069-1-6_x20480_y43008_hi.png,20480,43008,0.0040072887,0.0045384313,0.028436035,0.012327251
S14-1069-1-6,virchow2,non-gland,high_conf,S14-1069-1-6_x65024_y33280_hi.png,65024,33280,0.004133968,0.017712297,0.02017732,0.014007862
S14-1069-1-6,virchow2,non-gland,high_conf,S14-1069-1-6_x31232_y27136_hi.png,31232,27136,0.0042979387,0.054198727,0.03234433,0.030280331
S14-1069-1-6,virchow2,non-gland,high_conf,S14-1069-1-6_x34304_y27136_hi.png,34304,27136,0.004331502,0.02211659,0.063714996,0.030054362
S14-1069-1-6,virchow2,non-gland,high_conf,S14-1069-1-6_x68096_y30208_hi.png,68096,30208,0.004331502,0.027376488,0.017442483,0.016383491
S14-1069-1-6,virchow2,non-gland,high_conf,S14-1069-1-6_x19968_y40960_hi.png,19968,40960,0.0044683847,0.020645931,0.06903793,0.03138408
S14-1069-1-6,virchow2,non-gland,high_conf,S14-1069-1-6_x14336_y37376_hi.png,14336,37376,0.004905406,0.01665704,0.04672496,0.022762468
