x,y,is_tissue,tissue_pct,pct_inROI,pct_nested,gt_label_thr050,gt_label_thr025
47040,35840,0,0.35691964285714284,0.0,0.0,-1,-1
49280,35840,0,0.13339923469387754,0.0,0.0,-1,-1
51520,35840,0,0.29885204081632655,0.0,0.0,-1,-1
53760,35840,0,0.6598565051020409,0.0,0.0,-1,-1
56000,35840,1,0.9073246173469388,0.0,0.0,-1,-1
58240,35840,1,0.8253252551020408,0.0,0.0,-1,-1
60480,35840,1,0.9823660714285715,0.0,0.0,-1,-1
62720,35840,1,0.9938616071428571,0.0,0.0,-1,-1
64960,35840,1,0.9883258928571429,0.0,0.0,-1,-1
67200,35840,1,0.9776658163265306,0.0,0.0,-1,-1
69440,35840,1,0.8892984693877551,0.0,0.0,-1,-1
71680,35840,1,0.7104113520408163,0.0,0.0,-1,-1
73920,35840,1,0.8680644132653061,0.0,0.0,-1,-1
76160,35840,1,0.9259375,0.0,0.0,-1,-1
78400,35840,1,0.9245599489795918,0.0,0.0,-1,-1
80640,35840,1,0.8849553571428571,0.0,0.0,-1,-1
82880,35840,1,0.7989923469387755,0.0,0.0,-1,-1
85120,35840,1,0.7022640306122448,0.0,0.0,-1,-1
87360,35840,0,0.6646683673469388,0.0,0.0,-1,-1
89600,35840,1,0.966811224489796,0.0,0.0,-1,-1
91840,35840,1,0.7621779336734694,0.0,0.0,-1,-1
94080,35840,1,0.9821301020408163,0.0,0.0,-1,-1
96320,35840,1,0.9570535714285714,0.0,0.0,-1,-1
98560,35840,1,0.9756568877551021,0.0,0.0,-1,-1
100800,35840,1,0.9632397959183674,0.0,0.0,-1,-1
103040,35840,1,0.8751945153061225,0.0,0.0,-1,-1
105280,35840,1,0.8656441326530612,0.0,0.0,-1,-1
107520,35840,0,0.6637149234693878,0.0,0.0,-1,-1
109760,35840,1,0.7951498724489796,0.0,0.0,-1,-1
112000,35840,0,0.02603954081632653,0.0,0.0,-1,-1
114240,35840,0,6.3775510204081635e-06,0.0,0.0,-1,-1
116480,35840,0,2.8698979591836733e-05,0.0,0.0,-1,-1
118720,35840,0,0.0,0.0,0.0,-1,-1
0,38080,0,6.3775510204081635e-06,0.0,0.0,-1,-1
2240,38080,0,4.783163265306122e-05,0.0,0.0,-1,-1
4480,38080,0,4.464285714285714e-05,0.0,0.0,-1,-1
6720,38080,0,3.1887755102040818e-06,0.0,0.0,-1,-1
8960,38080,0,0.0006792091836734694,0.0,0.0,-1,-1
11200,38080,0,0.0003125,0.0,0.0,-1,-1
13440,38080,0,0.07596938775510204,0.0,0.0,-1,-1
15680,38080,0,0.14868622448979593,0.0,0.0,-1,-1
17920,38080,0,0.06201849489795919,0.0,0.0,-1,-1
20160,38080,0,0.11052933673469388,0.0,0.0,-1,-1
22400,38080,0,0.4639987244897959,0.0,0.0,-1,-1
24640,38080,0,0.26724489795918366,0.0,0.0,-1,-1
26880,38080,0,0.08068877551020408,0.0,0.0,-1,-1
29120,38080,0,0.1836607142857143,0.0,0.0,-1,-1
31360,38080,0,0.4257270408163265,0.0,0.0,-1,-1
33600,38080,0,0.31240433673469387,0.0,0.0,-1,-1
35840,38080,0,0.21381058673469389,0.0,0.0,-1,-1
38080,38080,0,0.3699266581632653,0.0,0.0,-1,-1
40320,38080,0,0.1915561224489796,0.0,0.0,-1,-1
42560,38080,0,0.2752327806122449,0.0,0.0,-1,-1
44800,38080,0,0.5149362244897959,0.0,0.0,-1,-1
47040,38080,0,0.6503922193877552,0.0,0.0,-1,-1
49280,38080,0,0.4258609693877551,0.0,0.0,-1,-1
51520,38080,0,0.4549585459183674,0.0,0.0,-1,-1
53760,38080,0,0.5833832908163266,0.0,0.0,-1,-1
56000,38080,0,0.4440274234693877,0.0,0.0,-1,-1
58240,38080,0,0.5157621173469388,0.0,0.0,-1,-1
60480,38080,0,0.48092793367346937,0.0,0.0,-1,-1
62720,38080,1,0.8646332908163266,0.0,0.0,-1,-1
64960,38080,1,0.9928635204081633,0.0,0.0,-1,-1
67200,38080,1,0.9886033163265306,0.0,0.0,-1,-1
69440,38080,1,0.9648341836734694,0.0,0.0,-1,-1
71680,38080,1,0.9579623724489796,0.0,0.0,-1,-1
73920,38080,1,0.8927327806122449,0.0,0.0,-1,-1
76160,38080,1,0.7684406887755102,0.0,0.0,-1,-1
78400,38080,1,0.750829081632653,0.0,0.0,-1,-1
80640,38080,1,0.7523756377551021,0.0,0.0,-1,-1
82880,38080,1,0.7001785714285714,0.0,0.0,-1,-1
85120,38080,0,0.6500255102040816,0.0,0.0,-1,-1
87360,38080,1,0.712860331632653,0.0,0.0,-1,-1
89600,38080,1,0.960953443877551,0.0,0.0,-1,-1
91840,38080,1,0.9144579081632653,0.0,0.0,-1,-1
94080,38080,1,0.738032525510204,0.0,0.0,-1,-1
96320,38080,0,0.5603571428571429,0.0,0.0,-1,-1
98560,38080,0,0.4463456632653061,0.0,0.0,-1,-1
100800,38080,0,0.6489923469387755,0.0,0.0,-1,-1
103040,38080,1,0.8386702806122449,0.0,0.0,-1,-1
105280,38080,1,0.9220471938775511,0.0,0.0,-1,-1
107520,38080,1,0.7999202806122448,0.0,0.0,-1,-1
109760,38080,1,0.7323628826530613,0.0,0.0,-1,-1
112000,38080,0,0.21761479591836735,0.0,0.0,-1,-1
114240,38080,0,2.5510204081632654e-05,0.0,0.0,-1,-1
116480,38080,0,0.0013392857142857143,0.0,0.0,-1,-1
118720,38080,0,4.464285714285714e-05,0.0,0.0,-1,-1
0,40320,0,1.2755102040816327e-05,0.0,0.0,-1,-1
2240,40320,0,0.0,0.0,0.0,-1,-1
4480,40320,0,2.8698979591836733e-05,0.0,0.0,-1,-1
6720,40320,0,0.000704719387755102,0.0,0.0,-1,-1
8960,40320,0,4.783163265306122e-05,0.0,0.0,-1,-1
11200,40320,0,0.0013934948979591837,0.0,0.0,-1,-1
13440,40320,0,0.1359502551020408,0.0,0.0,-1,-1
15680,40320,0,0.10375318877551021,0.0,0.0,-1,-1
17920,40320,0,0.056616709183673466,0.0,0.0,-1,-1
20160,40320,0,0.05107780612244898,0.0,0.0,-1,-1
22400,40320,0,0.2882844387755102,0.0,0.0,-1,-1
24640,40320,0,0.09421875,0.0,0.0,-1,-1
26880,40320,0,0.20869897959183673,0.0,0.0,-1,-1
29120,40320,0,0.4611766581632653,0.0,0.0,-1,-1
31360,40320,0,0.4675892857142857,0.0,0.0,-1,-1
33600,40320,0,0.26462691326530613,0.0,0.0,-1,-1
35840,40320,0,0.12141581632653062,0.0,0.0,-1,-1
38080,40320,0,0.4365688775510204,0.0,0.0,-1,-1
40320,40320,0,0.12803571428571428,0.0,0.0,-1,-1
42560,40320,0,0.10822066326530612,0.0,0.0,-1,-1
44800,40320,0,0.18191326530612245,0.0,0.0,-1,-1
47040,40320,0,0.334046556122449,0.0,0.0,-1,-1
49280,40320,1,0.7552295918367347,0.0,0.0,-1,-1
51520,40320,1,0.7347480867346938,0.0,0.0,-1,-1
53760,40320,1,0.7224872448979592,0.0,0.0,-1,-1
56000,40320,0,0.25821428571428573,0.0,0.0,-1,-1
58240,40320,0,0.09901466836734694,0.0,0.0,-1,-1
60480,40320,0,0.11463647959183673,0.0,0.0,-1,-1
62720,40320,0,0.3460044642857143,0.0,0.0,-1,-1
64960,40320,1,0.7098724489795918,0.0,0.0,-1,-1
67200,40320,1,0.7530899234693877,0.0,0.0,-1,-1
69440,40320,1,0.9205612244897959,0.0,0.0,-1,-1
71680,40320,1,0.9911957908163266,0.0,0.0,-1,-1
73920,40320,1,0.9667251275510204,0.0,0.0,-1,-1
76160,40320,1,0.8752072704081633,0.0,0.0,-1,-1
78400,40320,1,0.8871109693877551,0.0,0.0,-1,-1
80640,40320,1,0.9404081632653061,0.0,0.0,-1,-1
82880,40320,1,0.878061224489796,0.0,0.0,-1,-1
85120,40320,1,0.9211575255102041,0.0,0.0,-1,-1
87360,40320,1,0.7685172193877551,0.0,0.0,-1,-1
89600,40320,0,0.42809311224489793,0.0,0.0,-1,-1
91840,40320,0,0.13230548469387754,0.0,0.0,-1,-1
94080,40320,0,0.015494260204081633,0.0,0.0,-1,-1
96320,40320,0,0.006613520408163266,0.0,0.0,-1,-1
98560,40320,0,0.0,0.0,0.0,-1,-1
100800,40320,0,0.001992984693877551,0.0,0.0,-1,-1
103040,40320,0,0.018115433673469388,0.0,0.0,-1,-1
105280,40320,0,0.1662563775510204,0.0,0.0,-1,-1
107520,40320,0,0.2724266581632653,0.0,0.0,-1,-1
109760,40320,0,0.32785395408163265,0.0,0.0,-1,-1
112000,40320,0,0.12127232142857143,0.0,0.0,-1,-1
114240,40320,0,0.0,0.0,0.0,-1,-1
116480,40320,0,0.0,0.0,0.0,-1,-1
118720,40320,0,0.0,0.0,0.0,-1,-1
0,42560,0,4.783163265306122e-05,0.0,0.0,-1,-1
2240,42560,0,1.594387755102041e-05,0.0,0.0,-1,-1
4480,42560,0,0.00010204081632653062,0.0,0.0,-1,-1
6720,42560,0,5.102040816326531e-05,0.0,0.0,-1,-1
8960,42560,0,0.00010841836734693877,0.0,0.0,-1,-1
11200,42560,0,0.00023278061224489796,0.0,0.0,-1,-1
13440,42560,0,0.05302295918367347,0.0,0.0,-1,-1
15680,42560,0,0.04317920918367347,0.0,0.0,-1,-1
17920,42560,0,0.027455357142857142,0.0,0.0,-1,-1
20160,42560,0,0.04232461734693878,0.0,0.0,-1,-1
22400,42560,0,0.28190051020408163,0.0,0.0,-1,-1
24640,42560,0,0.09619897959183674,0.0,0.0,-1,-1
26880,42560,0,0.16009885204081634,0.0,0.0,-1,-1
29120,42560,0,0.5858258928571428,0.0,0.0,-1,-1
31360,42560,0,0.5449139030612244,0.0,0.0,-1,-1
33600,42560,0,0.3315975765306122,0.0,0.0,-1,-1
35840,42560,0,0.06842474489795919,0.0,0.0,-1,-1
38080,42560,0,0.35286989795918366,0.0,0.0,-1,-1
40320,42560,0,0.10135204081632652,0.0,0.0,-1,-1
42560,42560,0,0.084375,0.0,0.0,-1,-1
44800,42560,0,0.11855229591836734,0.0,0.0,-1,-1
47040,42560,0,0.40425063775510206,0.0,0.0,-1,-1
49280,42560,1,0.706686862244898,0.0,0.0,-1,-1
51520,42560,0,0.4732079081632653,0.0,0.0,-1,-1
53760,42560,0,0.1340625,0.0,0.0,-1,-1
56000,42560,0,0.08389349489795918,0.0,0.0,-1,-1
58240,42560,0,0.03231186224489796,0.0,0.0,-1,-1
60480,42560,0,0.03716836734693878,0.0,0.0,-1,-1
62720,42560,0,0.11596301020408163,0.0,0.0,-1,-1
64960,42560,1,0.7177200255102041,0.0,0.0,-1,-1
67200,42560,0,0.5893622448979592,0.0,0.0,-1,-1
69440,42560,0,0.26082270408163266,0.0,0.0,-1,-1
71680,42560,0,0.2576690051020408,0.0,0.0,-1,-1
73920,42560,0,0.47506058673469387,0.0,0.0,-1,-1
76160,42560,0,0.642063137755102,0.0,0.0,-1,-1
78400,42560,0,0.6752104591836735,0.0,0.0,-1,-1
80640,42560,0,0.5762308673469387,0.0,0.0,-1,-1
82880,42560,0,0.3631377551020408,0.0,0.0,-1,-1
85120,42560,0,0.12158163265306123,0.0,0.0,-1,-1
87360,42560,0,0.034524872448979595,0.0,0.0,-1,-1
89600,42560,0,0.01296875,0.0,0.0,-1,-1
91840,42560,0,0.009467474489795919,0.0,0.0,-1,-1
94080,42560,0,0.03513392857142857,0.0,0.0,-1,-1
96320,42560,0,0.026989795918367348,0.0,0.0,-1,-1
98560,42560,0,0.001055484693877551,0.0,0.0,-1,-1
100800,42560,0,0.0,0.0,0.0,-1,-1
103040,42560,0,1.594387755102041e-05,0.0,0.0,-1,-1
105280,42560,0,0.0,0.0,0.0,-1,-1
107520,42560,0,9.566326530612244e-06,0.0,0.0,-1,-1
109760,42560,0,0.0,0.0,0.0,-1,-1
112000,42560,0,2.5510204081632654e-05,0.0,0.0,-1,-1
114240,42560,0,8.928571428571429e-05,0.0,0.0,-1,-1
116480,42560,0,0.0,0.0,0.0,-1,-1
118720,42560,0,0.0,0.0,0.0,-1,-1
0,44800,0,9.566326530612244e-06,0.0,0.0,-1,-1
2240,44800,0,1.913265306122449e-05,0.0,0.0,-1,-1
4480,44800,0,0.0,0.0,0.0,-1,-1
6720,44800,0,0.0035204081632653063,0.0,0.0,-1,-1
8960,44800,0,6.058673469387755e-05,0.0,0.0,-1,-1
11200,44800,0,0.0002264030612244898,0.0,0.0,-1,-1
13440,44800,0,0.0497640306122449,0.0,0.0,-1,-1
15680,44800,0,0.018204719387755103,0.0,0.0,-1,-1
17920,44800,0,0.019036989795918367,0.0,0.0,-1,-1
20160,44800,0,0.03521683673469388,0.0,0.0,-1,-1
22400,44800,0,0.2593718112244898,0.0,0.0,-1,-1
24640,44800,0,0.03595344387755102,0.0,0.0,-1,-1
26880,44800,0,0.05801339285714286,0.0,0.0,-1,-1
29120,44800,0,0.2549936224489796,0.0,0.0,-1,-1
31360,44800,0,0.36361926020408164,0.0,0.0,-1,-1
33600,44800,0,0.25210459183673467,0.0,0.0,-1,-1
35840,44800,0,0.1385809948979592,0.0,0.0,-1,-1
38080,44800,0,0.3776753826530612,0.0,0.0,-1,-1
40320,44800,0,0.05561543367346939,0.0,0.0,-1,-1
42560,44800,0,0.07158801020408163,0.0,0.0,-1,-1
44800,44800,0,0.10432397959183673,0.0,0.0,-1,-1
47040,44800,0,0.46345663265306125,0.0,0.0,-1,-1
49280,44800,0,0.5382557397959183,0.0,0.0,-1,-1
51520,44800,0,0.462047193877551,0.0,0.0,-1,-1
53760,44800,0,0.11987563775510204,0.0,0.0,-1,-1
56000,44800,0,0.044355867346938777,0.0,0.0,-1,-1
58240,44800,0,0.00717155612244898,0.0,0.0,-1,-1
60480,44800,0,0.0647704081632653,0.0,0.0,-1,-1
62720,44800,0,0.1132015306122449,0.0,0.0,-1,-1
64960,44800,0,0.527952806122449,0.0,0.0,-1,-1
67200,44800,0,0.28066326530612246,0.0,0.0,-1,-1
69440,44800,0,0.043947704081632656,0.0,0.0,-1,-1
71680,44800,0,0.07458545918367347,0.0,0.0,-1,-1
73920,44800,0,0.08371492346938776,0.0,0.0,-1,-1
76160,44800,0,0.012876275510204082,0.0,0.0,-1,-1
78400,44800,0,0.04402423469387755,0.0,0.0,-1,-1
80640,44800,0,0.03838329081632653,0.0,0.0,-1,-1
82880,44800,0,0.04030612244897959,0.0,0.0,-1,-1
85120,44800,0,0.0334406887755102,0.0,0.0,-1,-1
87360,44800,0,0.01995216836734694,0.0,0.0,-1,-1
89600,44800,0,0.020650510204081634,0.0,0.0,-1,-1
91840,44800,0,0.01607142857142857,0.0,0.0,-1,-1
94080,44800,0,0.04749362244897959,0.0,0.0,-1,-1
96320,44800,0,0.09685586734693878,0.0,0.0,-1,-1
98560,44800,0,0.01357780612244898,0.0,0.0,-1,-1
100800,44800,0,0.0005102040816326531,0.0,0.0,-1,-1
103040,44800,0,0.0009247448979591837,0.0,0.0,-1,-1
105280,44800,0,0.0,0.0,0.0,-1,-1
107520,44800,0,0.0,0.0,0.0,-1,-1
109760,44800,0,6.3775510204081635e-06,0.0,0.0,-1,-1
112000,44800,0,0.0,0.0,0.0,-1,-1
114240,44800,0,1.2755102040816327e-05,0.0,0.0,-1,-1
116480,44800,0,3.1887755102040818e-06,0.0,0.0,-1,-1
118720,44800,0,5.420918367346939e-05,0.0,0.0,-1,-1
0,47040,0,0.0041230867346938775,0.0,0.0,-1,-1
2240,47040,0,1.594387755102041e-05,0.0,0.0,-1,-1
4480,47040,0,9.566326530612244e-06,0.0,0.0,-1,-1
6720,47040,0,7.01530612244898e-05,0.0,0.0,-1,-1
8960,47040,0,4.464285714285714e-05,0.0,0.0,-1,-1
11200,47040,0,0.00019770408163265307,0.0,0.0,-1,-1
13440,47040,0,0.04354910714285714,0.0,0.0,-1,-1
15680,47040,0,0.01692283163265306,0.0,0.0,-1,-1
17920,47040,0,0.02934311224489796,0.0,0.0,-1,-1
20160,47040,0,0.12167410714285715,0.0,0.0,-1,-1
22400,47040,0,0.14460459183673469,0.0,0.0,-1,-1
24640,47040,0,0.019496173469387756,0.0,0.0,-1,-1
26880,47040,0,0.12778380102040815,0.0,0.0,-1,-1
29120,47040,0,0.1728858418367347,0.0,0.0,-1,-1
31360,47040,0,0.18355548469387756,0.0,0.0,-1,-1
33600,47040,0,0.13894132653061225,0.0,0.0,-1,-1
35840,47040,0,0.07478954081632654,0.0,0.0,-1,-1
38080,47040,0,0.28877551020408165,0.0,0.0,-1,-1
40320,47040,0,0.15237882653061224,0.0,0.0,-1,-1
42560,47040,0,0.09000637755102041,0.0,0.0,-1,-1
44800,47040,0,0.07619260204081632,0.0,0.0,-1,-1
47040,47040,0,0.10312818877551021,0.0,0.0,-1,-1
49280,47040,0,0.1306218112244898,0.0,0.0,-1,-1
51520,47040,0,0.1875829081632653,0.0,0.0,-1,-1
53760,47040,0,0.047582908163265304,0.0,0.0,-1,-1
56000,47040,0,0.02868941326530612,0.0,0.0,-1,-1
58240,47040,0,0.11421875,0.0,0.0,-1,-1
60480,47040,0,0.2124075255102041,0.0,0.0,-1,-1
62720,47040,0,0.0653220663265306,0.0,0.0,-1,-1
64960,47040,0,0.05325255102040816,0.0,0.0,-1,-1
67200,47040,0,0.060758928571428575,0.0,0.0,-1,-1
69440,47040,0,0.04928252551020408,0.0,0.0,-1,-1
71680,47040,0,0.041457270408163265,0.0,0.0,-1,-1
73920,47040,0,0.01055484693877551,0.0,0.0,-1,-1
76160,47040,0,0.0020918367346938775,0.0,0.0,-1,-1
78400,47040,0,0.020347576530612244,0.0,0.0,-1,-1
80640,47040,0,0.044339923469387754,0.0,0.0,-1,-1
82880,47040,0,0.0457780612244898,0.0,0.0,-1,-1
85120,47040,0,0.19519451530612245,0.0,0.0,-1,-1
87360,47040,0,0.10630102040816326,0.0,0.0,-1,-1
89600,47040,0,0.09000318877551021,0.0,0.0,-1,-1
91840,47040,0,0.040357142857142855,0.0,0.0,-1,-1
94080,47040,0,0.01626594387755102,0.0,0.0,-1,-1
96320,47040,0,0.03244579081632653,0.0,0.0,-1,-1
98560,47040,0,0.008252551020408163,0.0,0.0,-1,-1
100800,47040,0,0.001986607142857143,0.0,0.0,-1,-1
103040,47040,0,0.0025159438775510202,0.0,0.0,-1,-1
105280,47040,0,0.0,0.0,0.0,-1,-1
107520,47040,0,6.3775510204081635e-06,0.0,0.0,-1,-1
109760,47040,0,3.1887755102040818e-06,0.0,0.0,-1,-1
112000,47040,0,0.0,0.0,0.0,-1,-1
114240,47040,0,0.0,0.0,0.0,-1,-1
116480,47040,0,0.00011160714285714285,0.0,0.0,-1,-1
118720,47040,0,6.696428571428572e-05,0.0,0.0,-1,-1
0,49280,0,6.3775510204081635e-06,0.0,0.0,-1,-1
2240,49280,0,9.566326530612244e-05,0.0,0.0,-1,-1
4480,49280,0,9.566326530612244e-06,0.0,0.0,-1,-1
6720,49280,0,3.188775510204082e-05,0.0,0.0,-1,-1
8960,49280,0,3.188775510204082e-05,0.0,0.0,-1,-1
11200,49280,0,1.594387755102041e-05,0.0,0.0,-1,-1
13440,49280,0,0.03073341836734694,0.0,0.0,-1,-1
15680,49280,0,0.018903061224489797,0.0,0.0,-1,-1
17920,49280,0,0.06655293367346939,0.0,0.0,-1,-1
20160,49280,0,0.1728252551020408,0.0,0.0,-1,-1
22400,49280,0,0.04485969387755102,0.0,0.0,-1,-1
24640,49280,0,0.03888392857142857,0.0,0.0,-1,-1
26880,49280,0,0.053325892857142856,0.0,0.0,-1,-1
29120,49280,0,0.11966198979591837,0.0,0.0,-1,-1
31360,49280,0,0.11581951530612244,0.0,0.0,-1,-1
33600,49280,0,0.0719483418367347,0.0,0.0,-1,-1
35840,49280,0,0.054103954081632655,0.0,0.0,-1,-1
38080,49280,0,0.1091326530612245,0.0,0.0,-1,-1
40320,49280,0,0.10738839285714286,0.0,0.0,-1,-1
42560,49280,0,0.135625,0.0,0.0,-1,-1
44800,49280,0,0.07134885204081633,0.0,0.0,-1,-1
47040,49280,0,0.09000318877551021,0.0,0.0,-1,-1
49280,49280,0,0.07879145408163266,0.0,0.0,-1,-1
51520,49280,0,0.03789540816326531,0.0,0.0,-1,-1
53760,49280,0,0.048957270408163264,0.0,0.0,-1,-1
56000,49280,0,0.08913265306122449,0.0,0.0,-1,-1
58240,49280,0,0.05872448979591837,0.0,0.0,-1,-1
60480,49280,0,0.04085140306122449,0.0,0.0,-1,-1
62720,49280,0,0.035503826530612244,0.0,0.0,-1,-1
64960,49280,0,0.010548469387755102,0.0,0.0,-1,-1
67200,49280,0,0.026269132653061224,0.0,0.0,-1,-1
69440,49280,0,0.04884885204081633,0.0,0.0,-1,-1
71680,49280,0,0.062267219387755104,0.0,0.0,-1,-1
73920,49280,0,0.028035714285714285,0.0,0.0,-1,-1
76160,49280,0,0.007713647959183673,0.0,0.0,-1,-1
78400,49280,0,0.04982142857142857,0.0,0.0,-1,-1
80640,49280,0,0.06015625,0.0,0.0,-1,-1
82880,49280,0,0.2028890306122449,0.0,0.0,-1,-1
85120,49280,0,0.5261033163265306,0.0,0.0,-1,-1
87360,49280,0,0.3842315051020408,0.0,0.0,-1,-1
89600,49280,0,0.20258609693877552,0.0,0.0,-1,-1
91840,49280,0,0.30014030612244896,0.0,0.0,-1,-1
94080,49280,0,0.07412946428571429,0.0,0.0,-1,-1
96320,49280,0,0.04918686224489796,0.0,0.0,-1,-1
98560,49280,0,0.01838329081632653,0.0,0.0,-1,-1
100800,49280,0,0.00869579081632653,0.0,0.0,-1,-1
103040,49280,0,0.0,0.0,0.0,-1,-1
105280,49280,0,2.232142857142857e-05,0.0,0.0,-1,-1
107520,49280,0,0.0,0.0,0.0,-1,-1
109760,49280,0,9.566326530612244e-06,0.0,0.0,-1,-1
112000,49280,0,0.0,0.0,0.0,-1,-1
114240,49280,0,5.102040816326531e-05,0.0,0.0,-1,-1
116480,49280,0,0.0,0.0,0.0,-1,-1
118720,49280,0,0.0002806122448979592,0.0,0.0,-1,-1
0,51520,0,2.232142857142857e-05,0.0,0.0,-1,-1
2240,51520,0,5.420918367346939e-05,0.0,0.0,-1,-1
4480,51520,0,0.0016645408163265306,0.0,0.0,-1,-1
6720,51520,0,6.3775510204081635e-06,0.0,0.0,-1,-1
8960,51520,0,9.566326530612244e-06,0.0,0.0,-1,-1
11200,51520,0,1.594387755102041e-05,0.0,0.0,-1,-1
13440,51520,0,0.004604591836734694,0.0,0.0,-1,-1
15680,51520,0,0.030280612244897958,0.0,0.0,-1,-1
17920,51520,0,0.030723852040816325,0.0,0.0,-1,-1
20160,51520,0,0.04950892857142857,0.0,0.0,-1,-1
22400,51520,0,0.02809311224489796,0.0,0.0,-1,-1
24640,51520,0,0.03682397959183673,0.0,0.0,-1,-1
26880,51520,0,0.04126913265306122,0.0,0.0,-1,-1
29120,51520,0,0.1089827806122449,0.0,0.0,-1,-1
31360,51520,0,0.07451530612244898,0.0,0.0,-1,-1
33600,51520,0,0.06547831632653062,0.0,0.0,-1,-1
35840,51520,0,0.034126275510204085,0.0,0.0,-1,-1
38080,51520,0,0.05279336734693878,0.0,0.0,-1,-1
40320,51520,0,0.29862244897959184,0.0,0.0,-1,-1
42560,51520,0,0.06134247448979592,0.0,0.0,-1,-1
44800,51520,0,0.08197066326530612,0.0,0.0,-1,-1
47040,51520,0,0.07341836734693878,0.0,0.0,-1,-1
49280,51520,0,0.12411033163265306,0.0,0.0,-1,-1
51520,51520,0,0.03446747448979592,0.0,0.0,-1,-1
53760,51520,0,0.05900191326530612,0.0,0.0,-1,-1
56000,51520,0,0.13662308673469387,0.0,0.0,-1,-1
58240,51520,0,0.21564094387755103,0.0,0.0,-1,-1
60480,51520,0,0.05944515306122449,0.0,0.0,-1,-1
62720,51520,0,0.013762755102040817,0.0,0.0,-1,-1
64960,51520,0,0.014964923469387756,0.0,0.0,-1,-1
67200,51520,0,0.04301658163265306,0.0,0.0,-1,-1
69440,51520,0,0.032318239795918365,0.0,0.0,-1,-1
71680,51520,0,0.23887436224489797,0.0,0.0,-1,-1
73920,51520,0,0.11392857142857143,0.0,0.0,-1,-1
76160,51520,0,0.029059311224489796,0.0,0.0,-1,-1
78400,51520,0,0.007177933673469388,0.0,0.0,-1,-1
80640,51520,0,0.04911670918367347,0.0,0.0,-1,-1
82880,51520,0,0.1620408163265306,0.0,0.0,-1,-1
85120,51520,0,0.2574266581632653,0.0,0.0,-1,-1
87360,51520,0,0.32064732142857144,0.0,0.0,-1,-1
89600,51520,0,0.39119579081632655,0.0,0.0,-1,-1
91840,51520,0,0.38571747448979593,0.0,0.0,-1,-1
94080,51520,0,0.24089285714285713,0.0,0.0,-1,-1
96320,51520,0,0.1335076530612245,0.0,0.0,-1,-1
98560,51520,0,0.12241390306122449,0.0,0.0,-1,-1
100800,51520,0,0.02987563775510204,0.0,0.0,-1,-1
103040,51520,0,0.006065051020408163,0.0,0.0,-1,-1
105280,51520,0,9.566326530612244e-06,0.0,0.0,-1,-1
107520,51520,0,0.0,0.0,0.0,-1,-1
109760,51520,0,0.0,0.0,0.0,-1,-1
112000,51520,0,3.1887755102040818e-06,0.0,0.0,-1,-1
114240,51520,0,3.1887755102040818e-06,0.0,0.0,-1,-1
116480,51520,0,3.1887755102040818e-06,0.0,0.0,-1,-1
118720,51520,0,6.3775510204081635e-06,0.0,0.0,-1,-1
0,53760,0,2.232142857142857e-05,0.0,0.0,-1,-1
2240,53760,0,0.00019770408163265307,0.0,0.0,-1,-1
4480,53760,0,0.0,0.0,0.0,-1,-1
6720,53760,0,0.0,0.0,0.0,-1,-1
8960,53760,0,0.00023278061224489796,0.0,0.0,-1,-1
11200,53760,0,0.0003125,0.0,0.0,-1,-1
13440,53760,0,3.188775510204082e-05,0.0,0.0,-1,-1
15680,53760,0,0.016329719387755102,0.0,0.0,-1,-1
17920,53760,0,0.05009885204081633,0.0,0.0,-1,-1
20160,53760,0,0.022662627551020408,0.0,0.0,-1,-1
22400,53760,0,0.0275765306122449,0.0,0.0,-1,-1
24640,53760,0,0.0189859693877551,0.0,0.0,-1,-1
26880,53760,0,0.0503125,0.0,0.0,-1,-1
29120,53760,0,0.1084438775510204,0.0,0.0,-1,-1
31360,53760,0,0.12411352040816327,0.0,0.0,-1,-1
33600,53760,0,0.05643494897959184,0.0,0.0,-1,-1
35840,53760,0,0.038469387755102044,0.0,0.0,-1,-1
38080,53760,0,0.0497672193877551,0.0,0.0,-1,-1
40320,53760,0,0.15145089285714286,0.0,0.0,-1,-1
42560,53760,0,0.05332908163265306,0.0,0.0,-1,-1
44800,53760,0,0.03410076530612245,0.0,0.0,-1,-1
47040,53760,0,0.10078125,0.0,0.0,-1,-1
49280,53760,0,0.05903061224489796,0.0,0.0,-1,-1
51520,53760,0,0.08346619897959184,0.0,0.0,-1,-1
53760,53760,0,0.0759311224489796,0.0,0.0,-1,-1
56000,53760,0,0.13690051020408164,0.0,0.0,-1,-1
58240,53760,0,0.05133928571428571,0.0,0.0,-1,-1
60480,53760,0,0.0290625,0.0,0.0,-1,-1
62720,53760,0,0.0020950255102040816,0.0,0.0,-1,-1
64960,53760,0,0.02753188775510204,0.0,0.0,-1,-1
67200,53760,0,0.030816326530612243,0.0,0.0,-1,-1
69440,53760,0,0.034942602040816326,0.0,0.0,-1,-1
71680,53760,0,0.14503507653061223,0.0,0.0,-1,-1
73920,53760,0,0.09698022959183673,0.0,0.0,-1,-1
76160,53760,0,0.04901785714285714,0.0,0.0,-1,-1
78400,53760,0,0.0016390306122448979,0.0,0.0,-1,-1
80640,53760,0,0.019779974489795918,0.0,0.0,-1,-1
82880,53760,0,0.07432397959183673,0.0,0.0,-1,-1
85120,53760,0,0.18064094387755103,0.0,0.0,-1,-1
87360,53760,0,0.3656632653061225,0.0,0.0,-1,-1
